image_id,class_id,class_name,group_id,source_id,outer_fold
kylberg_001098,6,floor1,floor1::d,d,3
kylberg_001099,6,floor1,floor1::d,d,3
kylberg_001100,6,floor1,floor1::d,d,3
kylberg_001101,6,floor1,floor1::d,d,3
kylberg_001102,6,floor1,floor1::d,d,3
kylberg_001103,6,floor1,floor1::d,d,3
kylberg_001104,6,floor1,floor1::d,d,3
kylberg_001105,6,floor1,floor1::d,d,3
kylberg_001106,6,floor1,floor1::d,d,3
kylberg_001107,6,floor1,floor1::d,d,3
kylberg_001108,6,floor1,floor1::d,d,3
kylberg_001109,6,floor1,floor1::d,d,3
kylberg_001110,6,floor1,floor1::d,d,3
kylberg_001111,6,floor1,floor1::d,d,3
kylberg_001112,6,floor1,floor1::d,d,3
kylberg_001113,6,floor1,floor1::d,d,3
kylberg_001114,6,floor1,floor1::d,d,3
kylberg_001115,6,floor1,floor1::d,d,3
kylberg_001116,6,floor1,floor1::d,d,3
kylberg_001117,6,floor1,floor1::d,d,3
kylberg_001118,6,floor1,floor1::d,d,3
kylberg_001119,6,floor1,floor1::d,d,3
kylberg_001120,7,floor2,floor2::a,a,0
kylberg_001121,7,floor2,floor2::a,a,0
kylberg_001122,7,floor2,floor2::a,a,0
kylberg_001123,7,floor2,floor2::a,a,0
kylberg_001124,7,floor2,floor2::a,a,0
kylberg_001125,7,floor2,floor2::a,a,0
kylberg_001126,7,floor2,floor2::a,a,0
kylberg_001127,7,floor2,floor2::a,a,0
kylberg_001128,7,floor2,floor2::a,a,0
kylberg_001129,7,floor2,floor2::a,a,0
kylberg_001130,7,floor2,floor2::a,a,0
kylberg_001131,7,floor2,floor2::a,a,0
kylberg_001132,7,floor2,floor2::a,a,0
kylberg_001133,7,floor2,floor2::a,a,0
kylberg_001134,7,floor2,floor2::a,a,0
kylberg_001135,7,floor2,floor2::a,a,0
kylberg_001136,7,floor2,floor2::a,a,0
kylberg_001137,7,floor2,floor2::a,a,0
kylberg_001138,7,floor2,floor2::a,a,0
kylberg_001139,7,floor2,floor2::a,a,0
kylberg_001140,7,floor2,floor2::a,a,0
kylberg_001141,7,floor2,floor2::a,a,0
kylberg_001142,7,floor2,floor2::a,a,0
kylberg_001143,7,floor2,floor2::a,a,0
kylberg_001144,7,floor2,floor2::a,a,0
kylberg_001145,7,floor2,floor2::a,a,0
kylberg_001146,7,floor2,floor2::a,a,0
kylberg_001147,7,floor2,floor2::a,a,0
kylberg_001148,7,floor2,floor2::a,a,0
kylberg_001149,7,floor2,floor2::a,a,0
kylberg_001150,7,floor2,floor2::a,a,0
kylberg_001151,7,floor2,floor2::a,a,0
kylberg_001152,7,floor2,floor2::a,a,0
kylberg_001153,7,floor2,floor2::a,a,0
kylberg_001154,7,floor2,floor2::a,a,0
kylberg_001155,7,floor2,floor2::a,a,0
kylberg_001156,7,floor2,floor2::a,a,0
kylberg_001157,7,floor2,floor2::a,a,0
kylberg_001158,7,floor2,floor2::a,a,0
kylberg_001159,7,floor2,floor2::a,a,0
kylberg_001160,7,floor2,floor2::b,b,1
kylberg_001161,7,floor2,floor2::b,b,1
kylberg_001162,7,floor2,floor2::b,b,1
kylberg_001163,7,floor2,floor2::b,b,1
kylberg_001164,7,floor2,floor2::b,b,1
kylberg_001165,7,floor2,floor2::b,b,1
kylberg_001166,7,floor2,floor2::b,b,1
kylberg_001167,7,floor2,floor2::b,b,1
kylberg_001168,7,floor2,floor2::b,b,1
kylberg_001169,7,floor2,floor2::b,b,1
kylberg_001170,7,floor2,floor2::b,b,1
kylberg_001171,7,floor2,floor2::b,b,1
kylberg_001172,7,floor2,floor2::b,b,1
kylberg_001173,7,floor2,floor2::b,b,1
kylberg_001174,7,floor2,floor2::b,b,1
kylberg_001175,7,floor2,floor2::b,b,1
kylberg_001176,7,floor2,floor2::b,b,1
kylberg_001177,7,floor2,floor2::b,b,1
kylberg_001178,7,floor2,floor2::b,b,1
kylberg_001179,7,floor2,floor2::b,b,1
kylberg_001180,7,floor2,floor2::b,b,1
kylberg_001181,7,floor2,floor2::b,b,1
kylberg_001182,7,floor2,floor2::b,b,1
kylberg_001183,7,floor2,floor2::b,b,1
kylberg_001184,7,floor2,floor2::b,b,1
kylberg_001185,7,floor2,floor2::b,b,1
kylberg_001186,7,floor2,floor2::b,b,1
kylberg_001187,7,floor2,floor2::b,b,1
kylberg_001188,7,floor2,floor2::b,b,1
kylberg_001189,7,floor2,floor2::b,b,1
kylberg_001190,7,floor2,floor2::b,b,1
kylberg_001191,7,floor2,floor2::b,b,1
kylberg_001192,7,floor2,floor2::b,b,1
kylberg_001193,7,floor2,floor2::b,b,1
kylberg_001194,7,floor2,floor2::b,b,1
kylberg_001195,7,floor2,floor2::b,b,1
kylberg_001196,7,floor2,floor2::b,b,1
kylberg_001197,7,floor2,floor2::b,b,1
kylberg_001198,7,floor2,floor2::b,b,1
kylberg_001199,7,floor2,floor2::b,b,1
kylberg_001200,7,floor2,floor2::c,c,2
kylberg_001201,7,floor2,floor2::c,c,2
kylberg_001202,7,floor2,floor2::c,c,2
kylberg_001203,7,floor2,floor2::c,c,2
kylberg_001204,7,floor2,floor2::c,c,2
kylberg_001205,7,floor2,floor2::c,c,2
kylberg_001206,7,floor2,floor2::c,c,2
kylberg_001207,7,floor2,floor2::c,c,2
kylberg_001208,7,floor2,floor2::c,c,2
kylberg_001209,7,floor2,floor2::c,c,2
kylberg_001210,7,floor2,floor2::c,c,2
kylberg_001211,7,floor2,floor2::c,c,2
kylberg_001212,7,floor2,floor2::c,c,2
kylberg_001213,7,floor2,floor2::c,c,2
kylberg_001214,7,floor2,floor2::c,c,2
kylberg_001215,7,floor2,floor2::c,c,2
kylberg_001216,7,floor2,floor2::c,c,2
kylberg_001217,7,floor2,floor2::c,c,2
kylberg_001218,7,floor2,floor2::c,c,2
kylberg_001219,7,floor2,floor2::c,c,2
kylberg_001220,7,floor2,floor2::c,c,2
kylberg_001221,7,floor2,floor2::c,c,2
kylberg_001222,7,floor2,floor2::c,c,2
kylberg_001223,7,floor2,floor2::c,c,2
kylberg_001224,7,floor2,floor2::c,c,2
kylberg_001225,7,floor2,floor2::c,c,2
kylberg_001226,7,floor2,floor2::c,c,2
kylberg_001227,7,floor2,floor2::c,c,2
kylberg_001228,7,floor2,floor2::c,c,2
kylberg_001229,7,floor2,floor2::c,c,2
kylberg_001230,7,floor2,floor2::c,c,2
kylberg_001231,7,floor2,floor2::c,c,2
kylberg_001232,7,floor2,floor2::c,c,2
kylberg_001233,7,floor2,floor2::c,c,2
kylberg_001234,7,floor2,floor2::c,c,2
kylberg_001235,7,floor2,floor2::c,c,2
kylberg_001236,7,floor2,floor2::c,c,2
kylberg_001237,7,floor2,floor2::c,c,2
kylberg_001238,7,floor2,floor2::c,c,2
kylberg_001239,7,floor2,floor2::c,c,2
kylberg_001240,7,floor2,floor2::d,d,3
kylberg_001241,7,floor2,floor2::d,d,3
kylberg_001242,7,floor2,floor2::d,d,3
kylberg_001243,7,floor2,floor2::d,d,3
kylberg_001244,7,floor2,floor2::d,d,3
kylberg_001245,7,floor2,floor2::d,d,3
kylberg_001246,7,floor2,floor2::d,d,3
kylberg_001247,7,floor2,floor2::d,d,3
kylberg_001248,7,floor2,floor2::d,d,3
kylberg_001249,7,floor2,floor2::d,d,3
kylberg_001250,7,floor2,floor2::d,d,3
kylberg_001251,7,floor2,floor2::d,d,3
kylberg_001252,7,floor2,floor2::d,d,3
kylberg_001253,7,floor2,floor2::d,d,3
kylberg_001254,7,floor2,floor2::d,d,3
kylberg_001255,7,floor2,floor2::d,d,3
kylberg_001256,7,floor2,floor2::d,d,3
kylberg_001257,7,floor2,floor2::d,d,3
kylberg_001258,7,floor2,floor2::d,d,3
kylberg_001259,7,floor2,floor2::d,d,3
kylberg_001260,7,floor2,floor2::d,d,3
kylberg_001261,7,floor2,floor2::d,d,3
kylberg_001262,7,floor2,floor2::d,d,3
kylberg_001263,7,floor2,floor2::d,d,3
kylberg_001264,7,floor2,floor2::d,d,3
kylberg_001265,7,floor2,floor2::d,d,3
kylberg_001266,7,floor2,floor2::d,d,3
kylberg_001267,7,floor2,floor2::d,d,3
kylberg_001268,7,floor2,floor2::d,d,3
kylberg_001269,7,floor2,floor2::d,d,3
kylberg_001270,7,floor2,floor2::d,d,3
kylberg_001271,7,floor2,floor2::d,d,3
kylberg_001272,7,floor2,floor2::d,d,3
kylberg_001273,7,floor2,floor2::d,d,3
kylberg_001274,7,floor2,floor2::d,d,3
kylberg_001275,7,floor2,floor2::d,d,3
kylberg_001276,7,floor2,floor2::d,d,3
kylberg_001277,7,floor2,floor2::d,d,3
kylberg_001278,7,floor2,floor2::d,d,3
kylberg_001279,7,floor2,floor2::d,d,3
kylberg_001280,8,grass1,grass1::a,a,0
kylberg_001281,8,grass1,grass1::a,a,0
kylberg_001282,8,grass1,grass1::a,a,0
kylberg_001283,8,grass1,grass1::a,a,0
kylberg_001284,8,grass1,grass1::a,a,0
kylberg_001285,8,grass1,grass1::a,a,0
kylberg_001286,8,grass1,grass1::a,a,0
kylberg_001287,8,grass1,grass1::a,a,0
kylberg_001288,8,grass1,grass1::a,a,0
kylberg_001289,8,grass1,grass1::a,a,0
kylberg_001290,8,grass1,grass1::a,a,0
kylberg_001291,8,grass1,grass1::a,a,0
kylberg_001292,8,grass1,grass1::a,a,0
kylberg_001293,8,grass1,grass1::a,a,0
kylberg_001294,8,grass1,grass1::a,a,0
kylberg_001295,8,grass1,grass1::a,a,0
kylberg_001296,8,grass1,grass1::a,a,0
kylberg_001297,8,grass1,grass1::a,a,0
kylberg_001298,8,grass1,grass1::a,a,0
kylberg_001299,8,grass1,grass1::a,a,0
kylberg_001300,8,grass1,grass1::a,a,0
kylberg_001301,8,grass1,grass1::a,a,0
kylberg_001302,8,grass1,grass1::a,a,0
kylberg_001303,8,grass1,grass1::a,a,0
kylberg_001304,8,grass1,grass1::a,a,0
kylberg_001305,8,grass1,grass1::a,a,0
kylberg_001306,8,grass1,grass1::a,a,0
kylberg_001307,8,grass1,grass1::a,a,0
kylberg_001308,8,grass1,grass1::a,a,0
kylberg_001309,8,grass1,grass1::a,a,0
kylberg_001310,8,grass1,grass1::a,a,0
kylberg_001311,8,grass1,grass1::a,a,0
kylberg_001312,8,grass1,grass1::a,a,0
kylberg_001313,8,grass1,grass1::a,a,0
kylberg_001314,8,grass1,grass1::a,a,0
kylberg_001315,8,grass1,grass1::a,a,0
kylberg_001316,8,grass1,grass1::a,a,0
kylberg_001317,8,grass1,grass1::a,a,0
kylberg_001318,8,grass1,grass1::a,a,0
kylberg_001319,8,grass1,grass1::a,a,0
kylberg_001320,8,grass1,grass1::b,b,1
kylberg_001321,8,grass1,grass1::b,b,1
kylberg_001322,8,grass1,grass1::b,b,1
kylberg_001323,8,grass1,grass1::b,b,1
kylberg_001324,8,grass1,grass1::b,b,1
kylberg_001325,8,grass1,grass1::b,b,1
kylberg_001326,8,grass1,grass1::b,b,1
kylberg_001327,8,grass1,grass1::b,b,1
kylberg_001328,8,grass1,grass1::b,b,1
kylberg_001329,8,grass1,grass1::b,b,1
kylberg_001330,8,grass1,grass1::b,b,1
kylberg_001331,8,grass1,grass1::b,b,1
kylberg_001332,8,grass1,grass1::b,b,1
kylberg_001333,8,grass1,grass1::b,b,1
kylberg_001334,8,grass1,grass1::b,b,1
kylberg_001335,8,grass1,grass1::b,b,1
kylberg_001336,8,grass1,grass1::b,b,1
kylberg_001337,8,grass1,grass1::b,b,1
kylberg_001338,8,grass1,grass1::b,b,1
kylberg_001339,8,grass1,grass1::b,b,1
kylberg_001340,8,grass1,grass1::b,b,1
kylberg_001341,8,grass1,grass1::b,b,1
kylberg_001342,8,grass1,grass1::b,b,1
kylberg_001343,8,grass1,grass1::b,b,1
kylberg_001344,8,grass1,grass1::b,b,1
kylberg_001345,8,grass1,grass1::b,b,1
kylberg_001346,8,grass1,grass1::b,b,1
kylberg_001347,8,grass1,grass1::b,b,1
kylberg_001348,8,grass1,grass1::b,b,1
kylberg_001349,8,grass1,grass1::b,b,1
kylberg_001350,8,grass1,grass1::b,b,1
kylberg_001351,8,grass1,grass1::b,b,1
kylberg_001352,8,grass1,grass1::b,b,1
kylberg_001353,8,grass1,grass1::b,b,1
kylberg_001354,8,grass1,grass1::b,b,1
kylberg_001355,8,grass1,grass1::b,b,1
kylberg_001356,8,grass1,grass1::b,b,1
kylberg_001357,8,grass1,grass1::b,b,1
kylberg_001358,8,grass1,grass1::b,b,1
kylberg_001359,8,grass1,grass1::b,b,1
kylberg_001360,8,grass1,grass1::c,c,2
kylberg_001361,8,grass1,grass1::c,c,2
kylberg_001362,8,grass1,grass1::c,c,2
kylberg_001363,8,grass1,grass1::c,c,2
kylberg_001364,8,grass1,grass1::c,c,2
kylberg_001365,8,grass1,grass1::c,c,2
kylberg_001366,8,grass1,grass1::c,c,2
kylberg_001367,8,grass1,grass1::c,c,2
kylberg_001368,8,grass1,grass1::c,c,2
kylberg_001369,8,grass1,grass1::c,c,2
kylberg_001370,8,grass1,grass1::c,c,2
kylberg_001371,8,grass1,grass1::c,c,2
kylberg_001372,8,grass1,grass1::c,c,2
kylberg_001373,8,grass1,grass1::c,c,2
kylberg_001374,8,grass1,grass1::c,c,2
kylberg_001375,8,grass1,grass1::c,c,2
kylberg_001376,8,grass1,grass1::c,c,2
kylberg_001377,8,grass1,grass1::c,c,2
kylberg_001378,8,grass1,grass1::c,c,2
kylberg_001379,8,grass1,grass1::c,c,2
kylberg_001380,8,grass1,grass1::c,c,2
kylberg_001381,8,grass1,grass1::c,c,2
kylberg_001382,8,grass1,grass1::c,c,2
kylberg_001383,8,grass1,grass1::c,c,2
kylberg_001384,8,grass1,grass1::c,c,2
kylberg_001385,8,grass1,grass1::c,c,2
kylberg_001386,8,grass1,grass1::c,c,2
kylberg_001387,8,grass1,grass1::c,c,2
kylberg_001388,8,grass1,grass1::c,c,2
kylberg_001389,8,grass1,grass1::c,c,2
kylberg_001390,8,grass1,grass1::c,c,2
kylberg_001391,8,grass1,grass1::c,c,2
kylberg_001392,8,grass1,grass1::c,c,2
kylberg_001393,8,grass1,grass1::c,c,2
kylberg_001394,8,grass1,grass1::c,c,2
kylberg_001395,8,grass1,grass1::c,c,2
kylberg_001396,8,grass1,grass1::c,c,2
kylberg_001397,8,grass1,grass1::c,c,2
kylberg_001398,8,grass1,grass1::c,c,2
kylberg_001399,8,grass1,grass1::c,c,2
kylberg_001400,8,grass1,grass1::d,d,3
kylberg_001401,8,grass1,grass1::d,d,3
kylberg_001402,8,grass1,grass1::d,d,3
kylberg_001403,8,grass1,grass1::d,d,3
kylberg_001404,8,grass1,grass1::d,d,3
kylberg_001405,8,grass1,grass1::d,d,3
kylberg_001406,8,grass1,grass1::d,d,3
kylberg_001407,8,grass1,grass1::d,d,3
kylberg_001408,8,grass1,grass1::d,d,3
kylberg_001409,8,grass1,grass1::d,d,3
kylberg_001410,8,grass1,grass1::d,d,3
kylberg_001411,8,grass1,grass1::d,d,3
kylberg_001412,8,grass1,grass1::d,d,3
kylberg_001413,8,grass1,grass1::d,d,3
kylberg_001414,8,grass1,grass1::d,d,3
kylberg_001415,8,grass1,grass1::d,d,3
kylberg_001416,8,grass1,grass1::d,d,3
kylberg_001417,8,grass1,grass1::d,d,3
kylberg_001418,8,grass1,grass1::d,d,3
kylberg_001419,8,grass1,grass1::d,d,3
kylberg_001420,8,grass1,grass1::d,d,3
kylberg_001421,8,grass1,grass1::d,d,3
kylberg_001422,8,grass1,grass1::d,d,3
kylberg_001423,8,grass1,grass1::d,d,3
kylberg_001424,8,grass1,grass1::d,d,3
kylberg_001425,8,grass1,grass1::d,d,3
kylberg_001426,8,grass1,grass1::d,d,3
kylberg_001427,8,grass1,grass1::d,d,3
kylberg_001428,8,grass1,grass1::d,d,3
kylberg_001429,8,grass1,grass1::d,d,3
kylberg_001430,8,grass1,grass1::d,d,3
kylberg_001431,8,grass1,grass1::d,d,3
kylberg_001432,8,grass1,grass1::d,d,3
kylberg_001433,8,grass1,grass1::d,d,3
kylberg_001434,8,grass1,grass1::d,d,3
kylberg_001435,8,grass1,grass1::d,d,3
kylberg_001436,8,grass1,grass1::d,d,3
kylberg_001437,8,grass1,grass1::d,d,3
kylberg_001438,8,grass1,grass1::d,d,3
kylberg_001439,8,grass1,grass1::d,d,3
kylberg_001440,9,lentils1,lentils1::a,a,0
kylberg_001441,9,lentils1,lentils1::a,a,0
kylberg_001442,9,lentils1,lentils1::a,a,0
kylberg_001443,9,lentils1,lentils1::a,a,0
kylberg_001444,9,lentils1,lentils1::a,a,0
kylberg_001445,9,lentils1,lentils1::a,a,0
kylberg_001446,9,lentils1,lentils1::a,a,0
kylberg_001447,9,lentils1,lentils1::a,a,0
kylberg_001448,9,lentils1,lentils1::a,a,0
kylberg_001449,9,lentils1,lentils1::a,a,0
kylberg_001450,9,lentils1,lentils1::a,a,0
kylberg_001451,9,lentils1,lentils1::a,a,0
kylberg_001452,9,lentils1,lentils1::a,a,0
kylberg_001453,9,lentils1,lentils1::a,a,0
kylberg_001454,9,lentils1,lentils1::a,a,0
kylberg_001455,9,lentils1,lentils1::a,a,0
kylberg_001456,9,lentils1,lentils1::a,a,0
kylberg_001457,9,lentils1,lentils1::a,a,0
kylberg_001458,9,lentils1,lentils1::a,a,0
kylberg_001459,9,lentils1,lentils1::a,a,0
kylberg_001460,9,lentils1,lentils1::a,a,0
kylberg_001461,9,lentils1,lentils1::a,a,0
kylberg_001462,9,lentils1,lentils1::a,a,0
kylberg_001463,9,lentils1,lentils1::a,a,0
kylberg_001464,9,lentils1,lentils1::a,a,0
kylberg_001465,9,lentils1,lentils1::a,a,0
kylberg_001466,9,lentils1,lentils1::a,a,0
kylberg_001467,9,lentils1,lentils1::a,a,0
kylberg_001468,9,lentils1,lentils1::a,a,0
kylberg_001469,9,lentils1,lentils1::a,a,0
kylberg_001470,9,lentils1,lentils1::a,a,0
kylberg_001471,9,lentils1,lentils1::a,a,0
kylberg_001472,9,lentils1,lentils1::a,a,0
kylberg_001473,9,lentils1,lentils1::a,a,0
kylberg_001474,9,lentils1,lentils1::a,a,0
kylberg_001475,9,lentils1,lentils1::a,a,0
kylberg_001476,9,lentils1,lentils1::a,a,0
kylberg_001477,9,lentils1,lentils1::a,a,0
kylberg_001478,9,lentils1,lentils1::a,a,0
kylberg_001479,9,lentils1,lentils1::a,a,0
kylberg_001480,9,lentils1,lentils1::b,b,1
kylberg_001481,9,lentils1,lentils1::b,b,1
kylberg_001482,9,lentils1,lentils1::b,b,1
kylberg_001483,9,lentils1,lentils1::b,b,1
kylberg_001484,9,lentils1,lentils1::b,b,1
kylberg_001485,9,lentils1,lentils1::b,b,1
kylberg_001486,9,lentils1,lentils1::b,b,1
kylberg_001487,9,lentils1,lentils1::b,b,1
kylberg_001488,9,lentils1,lentils1::b,b,1
kylberg_001489,9,lentils1,lentils1::b,b,1
kylberg_001490,9,lentils1,lentils1::b,b,1
kylberg_001491,9,lentils1,lentils1::b,b,1
kylberg_001492,9,lentils1,lentils1::b,b,1
kylberg_001493,9,lentils1,lentils1::b,b,1
kylberg_001494,9,lentils1,lentils1::b,b,1
kylberg_001495,9,lentils1,lentils1::b,b,1
kylberg_001496,9,lentils1,lentils1::b,b,1
kylberg_001497,9,lentils1,lentils1::b,b,1
kylberg_001498,9,lentils1,lentils1::b,b,1
kylberg_001499,9,lentils1,lentils1::b,b,1
kylberg_001500,9,lentils1,lentils1::b,b,1
kylberg_001501,9,lentils1,lentils1::b,b,1
kylberg_001502,9,lentils1,lentils1::b,b,1
kylberg_001503,9,lentils1,lentils1::b,b,1
kylberg_001504,9,lentils1,lentils1::b,b,1
kylberg_001505,9,lentils1,lentils1::b,b,1
kylberg_001506,9,lentils1,lentils1::b,b,1
kylberg_001507,9,lentils1,lentils1::b,b,1
kylberg_001508,9,lentils1,lentils1::b,b,1
kylberg_001509,9,lentils1,lentils1::b,b,1
kylberg_001510,9,lentils1,lentils1::b,b,1
kylberg_001511,9,lentils1,lentils1::b,b,1
kylberg_001512,9,lentils1,lentils1::b,b,1
kylberg_001513,9,lentils1,lentils1::b,b,1
kylberg_001514,9,lentils1,lentils1::b,b,1
kylberg_001515,9,lentils1,lentils1::b,b,1
kylberg_001516,9,lentils1,lentils1::b,b,1
kylberg_001517,9,lentils1,lentils1::b,b,1
kylberg_001518,9,lentils1,lentils1::b,b,1
kylberg_001519,9,lentils1,lentils1::b,b,1
kylberg_001520,9,lentils1,lentils1::c,c,2
kylberg_001521,9,lentils1,lentils1::c,c,2
kylberg_001522,9,lentils1,lentils1::c,c,2
kylberg_001523,9,lentils1,lentils1::c,c,2
kylberg_001524,9,lentils1,lentils1::c,c,2
kylberg_001525,9,lentils1,lentils1::c,c,2
kylberg_001526,9,lentils1,lentils1::c,c,2
kylberg_001527,9,lentils1,lentils1::c,c,2
kylberg_001528,9,lentils1,lentils1::c,c,2
kylberg_001529,9,lentils1,lentils1::c,c,2
kylberg_001530,9,lentils1,lentils1::c,c,2
kylberg_001531,9,lentils1,lentils1::c,c,2
kylberg_001532,9,lentils1,lentils1::c,c,2
kylberg_001533,9,lentils1,lentils1::c,c,2
kylberg_001534,9,lentils1,lentils1::c,c,2
kylberg_001535,9,lentils1,lentils1::c,c,2
kylberg_001536,9,lentils1,lentils1::c,c,2
kylberg_001537,9,lentils1,lentils1::c,c,2
kylberg_001538,9,lentils1,lentils1::c,c,2
kylberg_001539,9,lentils1,lentils1::c,c,2
kylberg_001540,9,lentils1,lentils1::c,c,2
kylberg_001541,9,lentils1,lentils1::c,c,2
kylberg_001542,9,lentils1,lentils1::c,c,2
kylberg_001543,9,lentils1,lentils1::c,c,2
kylberg_001544,9,lentils1,lentils1::c,c,2
kylberg_001545,9,lentils1,lentils1::c,c,2
kylberg_001546,9,lentils1,lentils1::c,c,2
kylberg_001547,9,lentils1,lentils1::c,c,2
kylberg_001548,9,lentils1,lentils1::c,c,2
kylberg_001549,9,lentils1,lentils1::c,c,2
kylberg_001550,9,lentils1,lentils1::c,c,2
kylberg_001551,9,lentils1,lentils1::c,c,2
kylberg_001552,9,lentils1,lentils1::c,c,2
kylberg_001553,9,lentils1,lentils1::c,c,2
kylberg_001554,9,lentils1,lentils1::c,c,2
kylberg_001555,9,lentils1,lentils1::c,c,2
kylberg_001556,9,lentils1,lentils1::c,c,2
kylberg_001557,9,lentils1,lentils1::c,c,2
kylberg_001558,9,lentils1,lentils1::c,c,2
kylberg_001559,9,lentils1,lentils1::c,c,2
kylberg_001560,9,lentils1,lentils1::d,d,3
kylberg_001561,9,lentils1,lentils1::d,d,3
kylberg_001562,9,lentils1,lentils1::d,d,3
kylberg_001563,9,lentils1,lentils1::d,d,3
kylberg_001564,9,lentils1,lentils1::d,d,3
kylberg_001565,9,lentils1,lentils1::d,d,3
kylberg_001566,9,lentils1,lentils1::d,d,3
kylberg_001567,9,lentils1,lentils1::d,d,3
kylberg_001568,9,lentils1,lentils1::d,d,3
kylberg_001569,9,lentils1,lentils1::d,d,3
kylberg_001570,9,lentils1,lentils1::d,d,3
kylberg_001571,9,lentils1,lentils1::d,d,3
kylberg_001572,9,lentils1,lentils1::d,d,3
kylberg_001573,9,lentils1,lentils1::d,d,3
kylberg_001574,9,lentils1,lentils1::d,d,3
kylberg_001575,9,lentils1,lentils1::d,d,3
kylberg_001576,9,lentils1,lentils1::d,d,3
kylberg_001577,9,lentils1,lentils1::d,d,3
kylberg_001578,9,lentils1,lentils1::d,d,3
kylberg_001579,9,lentils1,lentils1::d,d,3
kylberg_001580,9,lentils1,lentils1::d,d,3
kylberg_001581,9,lentils1,lentils1::d,d,3
kylberg_001582,9,lentils1,lentils1::d,d,3
kylberg_001583,9,lentils1,lentils1::d,d,3
kylberg_001584,9,lentils1,lentils1::d,d,3
kylberg_001585,9,lentils1,lentils1::d,d,3
kylberg_001586,9,lentils1,lentils1::d,d,3
kylberg_001587,9,lentils1,lentils1::d,d,3
kylberg_001588,9,lentils1,lentils1::d,d,3
kylberg_001589,9,lentils1,lentils1::d,d,3
kylberg_001590,9,lentils1,lentils1::d,d,3
kylberg_001591,9,lentils1,lentils1::d,d,3
kylberg_001592,9,lentils1,lentils1::d,d,3
kylberg_001593,9,lentils1,lentils1::d,d,3
kylberg_001594,9,lentils1,lentils1::d,d,3
kylberg_001595,9,lentils1,lentils1::d,d,3
kylberg_001596,9,lentils1,lentils1::d,d,3
kylberg_001597,9,lentils1,lentils1::d,d,3
kylberg_001598,9,lentils1,lentils1::d,d,3
kylberg_001599,9,lentils1,lentils1::d,d,3
kylberg_001600,10,linseeds1,linseeds1::a,a,0
kylberg_001601,10,linseeds1,linseeds1::a,a,0
kylberg_001602,10,linseeds1,linseeds1::a,a,0
kylberg_001603,10,linseeds1,linseeds1::a,a,0
kylberg_001604,10,linseeds1,linseeds1::a,a,0
kylberg_001605,10,linseeds1,linseeds1::a,a,0
kylberg_001606,10,linseeds1,linseeds1::a,a,0
kylberg_001607,10,linseeds1,linseeds1::a,a,0
kylberg_001608,10,linseeds1,linseeds1::a,a,0
kylberg_001609,10,linseeds1,linseeds1::a,a,0
kylberg_001610,10,linseeds1,linseeds1::a,a,0
kylberg_001611,10,linseeds1,linseeds1::a,a,0
kylberg_001612,10,linseeds1,linseeds1::a,a,0
kylberg_001613,10,linseeds1,linseeds1::a,a,0
kylberg_001614,10,linseeds1,linseeds1::a,a,0
kylberg_001615,10,linseeds1,linseeds1::a,a,0
kylberg_001616,10,linseeds1,linseeds1::a,a,0
kylberg_001617,10,linseeds1,linseeds1::a,a,0
kylberg_001618,10,linseeds1,linseeds1::a,a,0
kylberg_001619,10,linseeds1,linseeds1::a,a,0
kylberg_001620,10,linseeds1,linseeds1::a,a,0
kylberg_001621,10,linseeds1,linseeds1::a,a,0
kylberg_001622,10,linseeds1,linseeds1::a,a,0
kylberg_001623,10,linseeds1,linseeds1::a,a,0
kylberg_001624,10,linseeds1,linseeds1::a,a,0
kylberg_001625,10,linseeds1,linseeds1::a,a,0
kylberg_001626,10,linseeds1,linseeds1::a,a,0
kylberg_001627,10,linseeds1,linseeds1::a,a,0
kylberg_001628,10,linseeds1,linseeds1::a,a,0
kylberg_001629,10,linseeds1,linseeds1::a,a,0
kylberg_001630,10,linseeds1,linseeds1::a,a,0
kylberg_001631,10,linseeds1,linseeds1::a,a,0
kylberg_001632,10,linseeds1,linseeds1::a,a,0
kylberg_001633,10,linseeds1,linseeds1::a,a,0
kylberg_001634,10,linseeds1,linseeds1::a,a,0
kylberg_001635,10,linseeds1,linseeds1::a,a,0
kylberg_001636,10,linseeds1,linseeds1::a,a,0
kylberg_001637,10,linseeds1,linseeds1::a,a,0
kylberg_001638,10,linseeds1,linseeds1::a,a,0
kylberg_001639,10,linseeds1,linseeds1::a,a,0
kylberg_001640,10,linseeds1,linseeds1::b,b,1
kylberg_001641,10,linseeds1,linseeds1::b,b,1
kylberg_001642,10,linseeds1,linseeds1::b,b,1
kylberg_001643,10,linseeds1,linseeds1::b,b,1
kylberg_001644,10,linseeds1,linseeds1::b,b,1
kylberg_001645,10,linseeds1,linseeds1::b,b,1
kylberg_001646,10,linseeds1,linseeds1::b,b,1
kylberg_001647,10,linseeds1,linseeds1::b,b,1
kylberg_001648,10,linseeds1,linseeds1::b,b,1
kylberg_001649,10,linseeds1,linseeds1::b,b,1
kylberg_001650,10,linseeds1,linseeds1::b,b,1
kylberg_001651,10,linseeds1,linseeds1::b,b,1
kylberg_001652,10,linseeds1,linseeds1::b,b,1
kylberg_001653,10,linseeds1,linseeds1::b,b,1
kylberg_001654,10,linseeds1,linseeds1::b,b,1
kylberg_001655,10,linseeds1,linseeds1::b,b,1
kylberg_001656,10,linseeds1,linseeds1::b,b,1
