image_id,class_id,class_name,group_id,source_id,outer_fold
fmd_000856,8,water,,,2
fmd_000857,8,water,,,3
fmd_000858,8,water,,,2
fmd_000859,8,water,,,3
fmd_000860,8,water,,,2
fmd_000861,8,water,,,4
fmd_000862,8,water,,,1
fmd_000863,8,water,,,1
fmd_000864,8,water,,,3
fmd_000865,8,water,,,4
fmd_000866,8,water,,,4
fmd_000867,8,water,,,0
fmd_000868,8,water,,,2
fmd_000869,8,water,,,4
fmd_000870,8,water,,,0
fmd_000871,8,water,,,0
fmd_000872,8,water,,,3
fmd_000873,8,water,,,2
fmd_000874,8,water,,,4
fmd_000875,8,water,,,3
fmd_000876,8,water,,,4
fmd_000877,8,water,,,1
fmd_000878,8,water,,,0
fmd_000879,8,water,,,1
fmd_000880,8,water,,,0
fmd_000881,8,water,,,1
fmd_000882,8,water,,,0
fmd_000883,8,water,,,4
fmd_000884,8,water,,,2
fmd_000885,8,water,,,0
fmd_000886,8,water,,,1
fmd_000887,8,water,,,2
fmd_000888,8,water,,,0
fmd_000889,8,water,,,1
fmd_000890,8,water,,,3
fmd_000891,8,water,,,1
fmd_000892,8,water,,,2
fmd_000893,8,water,,,0
fmd_000894,8,water,,,4
fmd_000895,8,water,,,4
fmd_000896,8,water,,,0
fmd_000897,8,water,,,2
fmd_000898,8,water,,,0
fmd_000899,8,water,,,4
fmd_000900,9,wood,,,2
fmd_000901,9,wood,,,3
fmd_000902,9,wood,,,3
fmd_000903,9,wood,,,2
fmd_000904,9,wood,,,3
fmd_000905,9,wood,,,1
fmd_000906,9,wood,,,2
fmd_000907,9,wood,,,1
fmd_000908,9,wood,,,4
fmd_000909,9,wood,,,1
fmd_000910,9,wood,,,1
fmd_000911,9,wood,,,0
fmd_000912,9,wood,,,3
fmd_000913,9,wood,,,1
fmd_000914,9,wood,,,0
fmd_000915,9,wood,,,1
fmd_000916,9,wood,,,0
fmd_000917,9,wood,,,3
fmd_000918,9,wood,,,0
fmd_000919,9,wood,,,1
fmd_000920,9,wood,,,0
fmd_000921,9,wood,,,3
fmd_000922,9,wood,,,4
fmd_000923,9,wood,,,4
fmd_000924,9,wood,,,1
fmd_000925,9,wood,,,2
fmd_000926,9,wood,,,2
fmd_000927,9,wood,,,0
fmd_000928,9,wood,,,2
fmd_000929,9,wood,,,2
fmd_000930,9,wood,,,0
fmd_000931,9,wood,,,1
fmd_000932,9,wood,,,4
fmd_000933,9,wood,,,1
fmd_000934,9,wood,,,4
fmd_000935,9,wood,,,3
fmd_000936,9,wood,,,1
fmd_000937,9,wood,,,3
fmd_000938,9,wood,,,2
fmd_000939,9,wood,,,3
fmd_000940,9,wood,,,3
fmd_000941,9,wood,,,4
fmd_000942,9,wood,,,4
fmd_000943,9,wood,,,3
fmd_000944,9,wood,,,2
fmd_000945,9,wood,,,2
fmd_000946,9,wood,,,0
fmd_000947,9,wood,,,3
fmd_000948,9,wood,,,0
fmd_000949,9,wood,,,3
fmd_000950,9,wood,,,3
fmd_000951,9,wood,,,0
fmd_000952,9,wood,,,2
fmd_000953,9,wood,,,4
fmd_000954,9,wood,,,2
fmd_000955,9,wood,,,4
fmd_000956,9,wood,,,1
fmd_000957,9,wood,,,3
fmd_000958,9,wood,,,0
fmd_000959,9,wood,,,1
fmd_000960,9,wood,,,0
fmd_000961,9,wood,,,1
fmd_000962,9,wood,,,4
fmd_000963,9,wood,,,1
fmd_000964,9,wood,,,1
fmd_000965,9,wood,,,2
fmd_000966,9,wood,,,4
fmd_000967,9,wood,,,2
fmd_000968,9,wood,,,2
fmd_000969,9,wood,,,2
fmd_000970,9,wood,,,1
fmd_000971,9,wood,,,2
fmd_000972,9,wood,,,2
fmd_000973,9,wood,,,3
fmd_000974,9,wood,,,4
fmd_000975,9,wood,,,0
fmd_000976,9,wood,,,2
fmd_000977,9,wood,,,4
fmd_000978,9,wood,,,3
fmd_000979,9,wood,,,0
fmd_000980,9,wood,,,2
fmd_000981,9,wood,,,0
fmd_000982,9,wood,,,4
fmd_000983,9,wood,,,0
fmd_000984,9,wood,,,0
fmd_000985,9,wood,,,4
fmd_000986,9,wood,,,1
fmd_000987,9,wood,,,4
fmd_000988,9,wood,,,4
fmd_000989,9,wood,,,3
fmd_000990,9,wood,,,0
fmd_000991,9,wood,,,0
fmd_000992,9,wood,,,1
fmd_000993,9,wood,,,3
fmd_000994,9,wood,,,0
fmd_000995,9,wood,,,4
fmd_000996,9,wood,,,4
fmd_000997,9,wood,,,1
fmd_000998,9,wood,,,3
fmd_000999,9,wood,,,4
